architecture,training_seed,budget,objective,selection,restart,attack_loss,accuracy_pct,normalized_accuracy,rho_abs,rho_rel_calibration,n_eff,max_layer_share,dominant_layer,entropy_normalized,identity_relative_error,c_L1,c_L2,c_L3,c_L4,c_L5,c_L6,c_L7,c_L8,c_L9,c_L10,c_L11,c_L12
vits,1213,0.009,task_loss,loss_selected,1,4.22668654769659,12.846420323325635,0.16252739225712198,0.10866554134096591,0.08021325297871178,10.260887258391739,0.13328213439720488,3,0.9577763659570054,1.46908376751016e-16,0.008384344203525886,0.04452974764847125,0.13328213439720488,0.1109560408363348,0.10735403448524787,0.10852685960514777,0.11933661578035748,0.09428403409247324,0.06643572374680859,0.07268446363684387,0.07686419941332548,0.057361802154258915
vits,1213,0.009,task_loss,rho_selected,0,4.226657636463642,12.846420323325635,0.16252739225712198,0.1086682305628122,0.08021523807195854,10.261691133558125,0.133235456651004,3,0.9577938227542184,1.4690110573306142e-16,0.00838578084679802,0.04453763400758056,0.133235456651004,0.11095488423853625,0.10736275772023869,0.10852471868837245,0.11932248874167517,0.09428458204865584,0.06644360611121758,0.07269353745978642,0.07687838685470408,0.057376166631430955
vits,123,0.0095,task_loss,loss_selected,4,4.043546950817108,15.415704387990763,0.19726634650905062,0.11614411390556895,0.08516784074971151,8.762862536054882,0.2053058303584793,4,0.9286490016748901,1.2859848310489237e-16,0.008819721539448473,0.0634590365232487,0.04698978699080982,0.2053058303584793,0.1489618392544478,0.12569115635977843,0.07531115088756918,0.08747907897276068,0.06662486876793146,0.05924200713210782,0.04867837540578745,0.06343714780763089
vits,123,0.0095,task_loss,rho_selected,4,4.043546950817108,15.415704387990763,0.19726634650905062,0.11614411390556895,0.08516784074971151,8.762862536054882,0.2053058303584793,4,0.9286490016748901,1.2859848310489237e-16,0.008819721539448473,0.0634590365232487,0.04698978699080982,0.2053058303584793,0.1489618392544478,0.12569115635977843,0.07531115088756918,0.08747907897276068,0.06662486876793146,0.05924200713210782,0.04867837540578745,0.06343714780763089
vits,123,0.01,task_loss,loss_selected,2,4.3217389151453975,11.02771362586605,0.14111562615441448,0.1200583610216,0.08803813665901773,8.957511225314311,0.19896904469494586,4,0.9330411945351131,1.2034981728302934e-16,0.008466888992013338,0.06295321061608002,0.04709880587661225,0.19896904469494586,0.14673347580508542,0.12278937948945125,0.07371580072451908,0.08927327312906377,0.06840701187840775,0.062356062454331056,0.052264503303019016,0.06697254303647117
vits,123,0.01,task_loss,rho_selected,1,4.321652118861675,10.969976905311778,0.14037680088659032,0.12008660212567483,0.088058845705508,8.957822279387928,0.19897956897238775,4,0.9330565124545435,1.2029321792887884e-16,0.008470668910604311,0.0629826029504615,0.04715238329021927,0.19897956897238775,0.1467302039624091,0.12276677313889725,0.0737170261543531,0.08924977114562577,0.06839138576391049,0.06233896316828058,0.052260702376132055,0.0669599501667188
vits,123,0.02,task_loss,loss_selected,0,7.482662972807884,2.107390300230947,0.026967122275581824,0.09714054374676402,0.07123262713848207,10.920358580841544,0.1120080980909846,6,0.9711077123914852,0.0,0.007816731947928122,0.09766917705965146,0.08112148498585403,0.08216833044952765,0.09972822662900886,0.1120080980909846,0.10163794648882987,0.09087301556555694,0.09449694483037768,0.09388008182847525,0.07958486971156038,0.05901509241224511
vits,123,0.02,task_loss,rho_selected,1,7.482659921050072,2.107390300230947,0.026967122275581824,0.09715743246733025,0.07124501154450387,10.920903356683981,0.11199561396523701,6,0.9711232742281315,0.0,0.00782511995739322,0.09769427656928087,0.08116225632009658,0.0822090844726582,0.09970499329881362,0.11199561396523701,0.10162048111224922,0.09085636983685486,0.0944774818748531,0.09385275019110716,0.07957771336484057,0.0590238590366156
vits,123,0.009,task_loss,loss_selected,1,3.662278974801302,21.39145496535797,0.27373476172885114,0.11041119401121093,0.08096392208199049,8.545305531886978,0.21065513128178803,4,0.9231425802565166,1.4229971913716264e-16,0.00939507951492823,0.06438357689072013,0.04603366459265106,0.21065513128178803,0.15167083543140839,0.13102323620582182,0.07983666088899957,0.08466674433585983,0.06507144786717824,0.05580994150545646,0.04416278292599266,0.05729089855919561
vits,123,0.009,task_loss,rho_selected,1,3.662278974801302,21.39145496535797,0.27373476172885114,0.11041119401121093,0.08096392208199049,8.545305531886978,0.21065513128178803,4,0.9231425802565166,1.4229971913716264e-16,0.00939507951492823,0.06438357689072013,0.04603366459265106,0.21065513128178803,0.15167083543140839,0.13102323620582182,0.07983666088899957,0.08466674433585983,0.06507144786717824,0.05580994150545646,0.04416278292599266,0.05729089855919561
vitb,789,0.01,task_loss,loss_selected,4,3.6330240800976754,24.855658198614318,0.30424028268551234,0.1250763718620428,0.09197287816194494,6.3600183360443845,0.30510397263311023,3,0.8566485615985353,2.2177352602497078e-16,0.013839805173416297,0.11349103425013941,0.30510397263311023,0.10189407558893543,0.15274654052331443,0.09548412616625825,0.04834784652437412,0.03871531017893288,0.03944306939884888,0.026525067794132856,0.02624884668411017,0.03816030508442695
vitb,789,0.01,task_loss,rho_selected,0,3.632997252047062,24.855658198614318,0.30424028268551234,0.12507664112594974,0.09197307616078468,6.360033084943878,0.305103605288888,3,0.8566492643328165,2.2177257116175633e-16,0.01383991179687712,0.11349094511862882,0.305103605288888,0.10189497277182784,0.15274561155820862,0.09548360265496414,0.048348149997577666,0.03871554803861831,0.03944304177514645,0.026525019088670956,0.026248798295894573,0.03816079361469746
vitb,789,0.02,task_loss,loss_selected,3,7.015489682555199,2.338337182448037,0.028621908127208478,0.13856572886434887,0.1018920576967055,6.3541952666122805,0.31602865972645056,3,0.8664487519896646,1.8069602146406757e-16,0.018457096782140064,0.14233201721878633,0.31602865972645056,0.07955365018056351,0.11993170093302848,0.07146113021391405,0.05320414659136761,0.04857983248262099,0.04989425485223349,0.03701395117856014,0.03451291601750426,0.02903064382283049
vitb,789,0.02,task_loss,rho_selected,2,7.013419437408447,2.3094688221709005,0.028268551236749113,0.13977513996450303,0.10278137850211605,6.516164606522834,0.3085808324756916,3,0.8718972305247867,0.0,0.0181168463851602,0.1418233184525521,0.3085808324756916,0.08003037051769712,0.11980644398178267,0.07418286197002762,0.054437791326167335,0.04929581497412157,0.050737897164854016,0.03777823969563166,0.035566088460070866,0.029643494596243204
vitb,789,0.015,task_loss,loss_selected,2,6.112880873680115,4.157043879907621,0.050883392226148405,0.13387967712367907,0.09844624567490678,6.411955205001328,0.30798091629026414,3,0.8627291828355133,1.935668304936147e-16,0.015430798990672423,0.13007115591390983,0.30798091629026414,0.09148723254168753,0.13712446517346052,0.08632648732002064,0.050625108769966676,0.04345358684079886,0.04462273157182026,0.032215349151813504,0.03181971170326528,0.028842455732320322
vitb,789,0.015,task_loss,rho_selected,3,6.112860125303269,4.157043879907621,0.050883392226148405,0.13388217382267992,0.09844808158195777,6.411860232285072,0.30798581273527315,3,0.8627266954783538,1.9355961110671217e-16,0.01543194853244435,0.13007690851592185,0.30798581273527315,0.09148560333109478,0.13712045230245518,0.08632358229324542,0.05062372995799143,0.04345230481128116,0.044621171854368515,0.0322147968361124,0.03181974737573731,0.028843941454074457
vitb,789,0.009,task_loss,loss_selected,3,2.771946346387267,38.481524249422634,0.47102473498233216,0.12191234721685183,0.08964626403921909,6.1143001005148285,0.31536156349680255,3,0.8459475993695414,0.0,0.014025494283056347,0.1132354708412694,0.31536156349680255,0.10149406518000023,0.1563561843851396,0.09457538396511374,0.04632427133079303,0.03633689583293895,0.03698211118587919,0.024128091479319574,0.023567564751611373,0.03761290326807598
vitb,789,0.009,task_loss,rho_selected,4,2.7719180110841988,38.481524249422634,0.47102473498233216,0.12191235301096717,0.08964626829982768,6.114309048892867,0.3153613840453585,3,0.8459482117713162,0.0,0.014025926464485463,0.11323632657667732,0.3153613840453585,0.1014938170414386,0.15635531477316203,0.09457536355259338,0.04632451769814268,0.03633721666332511,0.0369820664670182,0.02412825249070102,0.02356782652024924,0.037611987706848385
vitb,1213,0.01,task_loss,loss_selected,1,3.749538303911686,20.207852193995382,0.25044722719141327,0.12485555956729441,0.09279188133035005,8.4020786907658,0.190243915238117,3,0.9167825561020269,0.0,0.013001747181587682,0.07994906478773149,0.190243915238117,0.15802268899486363,0.15768773429935398,0.10937890036000518,0.05515430336808531,0.051072476646560894,0.049985770675858236,0.037936354981210854,0.04115522597271155,0.05641181749391418
vitb,1213,0.01,task_loss,rho_selected,4,3.7456971928477287,20.236720554272516,0.25080500894454383,0.12544006975338157,0.0932262856933736,8.406813707106194,0.19032079547443498,3,0.9168698691338533,2.2048938078831578e-16,0.012818405365743572,0.07931776754023298,0.19032079547443498,0.15855282193871903,0.15659937120899242,0.10977158650957865,0.05492086415618359,0.05091376564259136,0.049813354742229886,0.03795634590077323,0.0414825026313225,0.057532418889197794
vitb,1213,0.02,task_loss,loss_selected,1,7.472776415944099,1.9630484988452657,0.024329159212880147,0.13222029941315488,0.09826531053265684,9.88598071689602,0.16404410660645263,3,0.9556913720232296,1.984558836000258e-16,0.01545850160673573,0.07410560533881638,0.16404410660645263,0.13008821048927444,0.12533490043968276,0.1045195464838108,0.06438114353820654,0.06549161974182945,0.06488420023086829,0.05740375135105965,0.06680526201790336,0.06748315215535998
vitb,1213,0.02,task_loss,rho_selected,0,7.222086307406426,1.5300230946882216,0.018962432915921288,0.1639548683656335,0.12185024632977745,10.700572760320762,0.10530136739334649,9,0.9658181984980552,1.2906593079871912e-16,0.008164173601348877,0.039064395603647134,0.10514807127420621,0.09591930951367912,0.07435674986392249,0.08298586700728744,0.10255494306169576,0.10347241339001245,0.10530136739334649,0.10007466913066951,0.09934836755120449,0.08360967260897996
vitb,1213,0.015,task_loss,loss_selected,2,6.3860810786485676,3.4064665127020786,0.04221824686940966,0.13135209115400187,0.09762006351255971,9.390003121641339,0.1681617690880614,3,0.9430193564434883,2.0108805293309638e-16,0.012635221365490105,0.0745506108186307,0.1681617690880614,0.137272036781214,0.14421296912728265,0.1076247126506929,0.06090799154739665,0.0594936593848985,0.05802467338996065,0.0494520771381815,0.05810460472269605,0.06955967398549491
vitb,1213,0.015,task_loss,rho_selected,4,6.386036956310273,3.4064665127020786,0.04221824686940966,0.1314022684866025,0.09765735499648151,9.392772569922776,0.1682279032420853,3,0.9431036637922506,0.0,0.012656861366349918,0.07442338445574083,0.1682279032420853,0.13720418291398195,0.14406420880410475,0.1075838204873014,0.060952388893914106,0.0595357726520575,0.05809155159448046,0.0494963367831497,0.058162277796455296,0.06960131101037881
vitb,1213,0.009,task_loss,loss_selected,3,2.9879265531897543,34.699769053117784,0.4300536672629696,0.11803633789095898,0.08772387786499518,8.099571733140106,0.1951903006000363,3,0.9074056129109921,1.2450844292258727e-16,0.014504169386745971,0.08381491321503354,0.1951903006000363,0.16245769128248985,0.1648014987904808,0.11072986681222231,0.05284614132565874,0.04951886130955067,0.047719371929784815,0.03481413443084887,0.03521042317373932,0.04839262774340877
vitb,1213,0.009,task_loss,rho_selected,2,2.987860902026296,34.67090069284065,0.42969588550983906,0.11804018656875812,0.08772673817858358,8.099598164924698,0.19519209764674803,3,0.9074055743322412,0.0,0.014502206643240406,0.08381403304830763,0.19519209764674803,0.1624571810084794,0.16479422298619145,0.11073663563265422,0.05284324008211368,0.04951811758640238,0.047718928707656934,0.034813876257987084,0.03521099126835195,0.04839846913186686
vitb,123,0.01,task_loss,loss_selected,1,4.050990116596222,14.953810623556581,0.18368794326241136,0.13664392047849394,0.09746645954552283,7.53532087260468,0.22818652068494932,3,0.890243316549555,1.858145096309823e-16,0.010900835026281195,0.043573294769912806,0.22818652068494932,0.15655940794915466,0.16234040935181307,0.11828368216766942,0.06515754660645996,0.051133504898307376,0.040977674881114826,0.03463445027157243,0.035990243279007135,0.05226243011375784
vitb,123,0.01,task_loss,rho_selected,1,4.050990116596222,14.953810623556581,0.18368794326241136,0.13664392047849394,0.09746645954552283,7.53532087260468,0.22818652068494932,3,0.890243316549555,1.858145096309823e-16,0.010900835026281195,0.043573294769912806,0.22818652068494932,0.15655940794915466,0.16234040935181307,0.11828368216766942,0.06515754660645996,0.051133504898307376,0.040977674881114826,0.03463445027157243,0.035990243279007135,0.05226243011375784
vitb,123,0.02,task_loss,loss_selected,3,7.199781432747841,1.6166281755196306,0.019858156028368795,0.13297508736116465,0.09484952515607276,8.713722213120318,0.19253804493064922,3,0.9289005632861577,3.9241868537292065e-16,0.01894662487117652,0.05563742430342276,0.19253804493064922,0.14706796888165147,0.14842555011665703,0.11232705196072217,0.06663483669049004,0.0591389840133012,0.04858172085871987,0.044488228027844585,0.04852653558921893,0.05768702975614616
vitb,123,0.02,task_loss,rho_selected,2,7.19975608587265,1.6166281755196306,0.019858156028368795,0.13298343872502325,0.09485548208313416,8.71327371243415,0.1925501813957002,3,0.9288898334290258,0.0,0.01895199527074731,0.055632766313706866,0.1925501813957002,0.1470755108717674,0.1484289351258117,0.11233405701689043,0.06663480570530632,0.05913228639909801,0.048577841689226096,0.04448395434390205,0.04851895291141199,0.057678712956431635
vitb,123,0.015,task_loss,loss_selected,3,5.956497006118298,3.724018475750577,0.04574468085106383,0.14182425561641362,0.10116153008641648,7.971928631689364,0.21393002654145038,3,0.905365646318855,1.7248813477542701e-16,0.011814768927557956,0.04842356222391474,0.21393002654145038,0.15506429817170958,0.15699346330841624,0.11459485516457789,0.06741955423766095,0.05261926163099155,0.04555908641280865,0.04111554759957109,0.04393438116150458,0.048531194619836376
vitb,123,0.015,task_loss,rho_selected,1,5.955896550416947,3.724018475750577,0.04574468085106383,0.14185860635702668,0.10118603205517292,7.973898746680505,0.21392681833733307,3,0.905428186357465,0.0,0.011804166844569917,0.04839725129115491,0.21392681833733307,0.15499676003259238,0.15690885282514594,0.11460549030266445,0.0674626539283185,0.05262623929111529,0.04559910937913986,0.04115918687488622,0.043955679747928314,0.048557791145151144
vitb,123,0.009,task_loss,loss_selected,3,3.4163351468741894,24.971131639722863,0.3067375886524823,0.1313000789108665,0.09365476184141006,7.096936057475022,0.24026411045974794,3,0.8736037557979712,2.0124739955910151e-16,0.012477851639806177,0.04190804871526584,0.24026411045974794,0.16042111170848442,0.17151603523141912,0.12000883639574489,0.06468578063267238,0.04889451449015504,0.03649084710432803,0.027580037142929066,0.028499865911334812,0.0472529605681123
vitb,123,0.009,task_loss,rho_selected,4,3.4163346447050573,24.971131639722863,0.3067375886524823,0.13130010421576685,0.09365477989109011,7.096912005660342,0.24026489092258937,3,0.8736028547433309,2.012473219880298e-16,0.012477748722040279,0.04190824414759421,0.24026489092258937,0.16042235568497498,0.1715159020149909,0.12000835444579794,0.06468544500309244,0.048894321690315656,0.036490757633291626,0.027579870882622894,0.02849995291108943,0.04725215594160024
vits,42,0.02,direct_rho,max_attack_rho_200x5,1,,19.515011547344113,0.24698575082206797,0.4051969365660677,0.2950492673039998,4.447901106139261,0.4074954761019784,2,0.7585469395331148,0.0,0.008453635404229625,0.4074954761019784,0.10056286790699094,0.18359603765554008,0.057606391165761994,0.06486226276337767,0.06947747278137555,0.0313050649812653,0.025196517357611473,0.02089182844846226,0.013048515155224497,0.017503930278182193
vits,42,0.0095,direct_rho,max_attack_rho_200x5,3,,76.70323325635104,0.9707709170624772,0.14019956460891086,0.10208808379639417,4.042957085118755,0.43006653189521205,2,0.7258276979631684,0.0,0.015069615214697912,0.43006653189521205,0.09644683035247253,0.2037879676259875,0.052646929278228595,0.06301036956884805,0.05532212638885814,0.02499414494473706,0.01885163071067047,0.015699096712418804,0.010021276406783828,0.014083480901085053
