regime,family,seed,budget,rho,accuracy,accuracy_percent,attack_loss,restart_loss_min,restart_loss_max,restart_loss_spread,source_index
amp_fp16_trained,learned,1011,0.0045,0.21573954341607787,0.11956925362049757,9.295612009237875,4.364664423465729,4.364562125504017,4.364664423465729,0.00010229796171135064,3
amp_fp16_trained,learned,1011,0.005,0.1981381667174893,0.07983661344225769,6.206697459584295,4.613207574188709,4.613170018792152,4.613207574188709,3.7555396557031884e-05,4
amp_fp16_trained,learned,1011,0.006,0.14118401581980827,0.06906795395469736,5.369515011547344,4.896184262633324,4.896134816110134,4.896184262633324,4.9446523189722313e-05,5
amp_fp16_trained,learned,1011,0.008,0.12451321326520287,0.04753063497957668,3.695150115473441,5.305609455704689,5.305303163826466,5.305609455704689,0.0003062918782230639,6
amp_fp16_trained,learned,1213,0.0,0.0,1.0,78.11778290993071,,,,0.0,0
amp_fp16_trained,learned,1213,0.003,0.01811036971972542,0.9671101256467111,75.54849884526558,1.162924198480323,1.1628845753148198,1.162924198480323,3.9623165503099855e-05,1
amp_fp16_trained,learned,1213,0.004,0.03305192020460947,0.9290465631929047,72.57505773672055,1.2927497545257212,1.2926832236815244,1.2927497545257212,6.653084419672162e-05,2
amp_fp16_trained,learned,1213,0.0045,0.2559464274249639,0.05173688100517369,4.041570438799076,4.748578311502934,4.7464830577373505,4.748578311502934,0.0020952537655833936,3
amp_fp16_trained,learned,1213,0.005,0.2575659468832938,0.03436807095343681,2.684757505773672,4.886189961433411,4.834632471203804,4.886189961433411,0.051557490229606984,4
amp_fp16_trained,learned,1213,0.006,0.25305278690117317,0.02180339985218034,1.7032332563510393,5.027901658415795,4.9918023005127905,5.027901658415795,0.036099357903004226,5
amp_fp16_trained,learned,1213,0.008,0.10072319023148744,0.059127864005912786,4.618937644341801,5.332954047620296,5.332883307337761,5.332954047620296,7.074028253484244e-05,6
amp_fp16_trained,rope,42,0.0,0.00011242630826539018,0.9996525364836691,83.05427251732101,,,,0.0,0
amp_fp16_trained,rope,42,0.01,0.015435866686017562,1.001737317581654,83.22748267898383,0.7523422448895871,0.7523189663421362,0.7523422448895871,2.3278547450877873e-05,1
amp_fp16_trained,rope,42,0.025,0.026921363316889095,0.9937456567060459,82.5635103926097,0.7978870085906238,0.7974791020620614,0.7978870085906238,0.00040790652856237397,2
amp_fp16_trained,rope,42,0.05,0.0503948504741329,0.8766504517025712,72.83487297921478,1.1565190806984902,1.1449433680158108,1.1565190806984902,0.011575712682679429,3
amp_fp16_trained,rope,42,0.075,0.0870831773028084,0.3092425295343989,25.69284064665127,3.356596264988184,3.304661491513252,3.356596264988184,0.051934773474931806,4
amp_fp16_trained,rope,42,0.1,0.1212689244789277,0.08095899930507297,6.726327944572748,4.709736509621143,4.647041448950768,4.709736509621143,0.06269506067037511,5
amp_fp16_trained,rope,123,0.0,0.00010622782201002594,1.0,83.05427251732101,,,,0.0,0
amp_fp16_trained,rope,123,0.01,0.014786789114278935,0.9968717413972888,82.79445727482678,0.7549159623682499,0.7548849714919925,0.7549159623682499,3.099087625735297e-05,1
amp_fp16_trained,rope,123,0.025,0.02767118606137973,0.9854014598540146,81.8418013856813,0.7984555730596185,0.798286110162735,0.7984555730596185,0.0001694628968834655,2
amp_fp16_trained,rope,123,0.05,0.06217348712926386,0.8884254431699689,73.78752886836028,1.1906728204805404,1.1785061557311565,1.1906728204805404,0.012166664749383882,3
amp_fp16_trained,rope,123,0.075,0.10133828699781422,0.29197080291970806,24.249422632794456,3.616118543595076,3.4583153039216996,3.616118543595076,0.15780323967337617,4
amp_fp16_trained,rope,123,0.1,0.12804234538442083,0.07021202641640598,5.831408775981524,4.9687186896801,4.831555671989918,4.9687186896801,0.1371630176901819,5
amp_fp16_trained,rope,456,0.0,0.00010255128380229776,1.0003502626970227,82.44803695150115,,,,0.0,0
amp_fp16_trained,rope,456,0.01,0.014366692535482908,1.0010507880910682,82.50577367205543,0.7483990060631186,0.7483829244971275,0.7483990060631186,1.6081565991088453e-05,1
amp_fp16_trained,rope,456,0.025,0.0259469446600371,0.9915936952714535,81.72632794457274,0.7882416936568916,0.7882019365672022,0.7882416936568916,3.9757089689396174e-05,2
amp_fp16_trained,rope,456,0.05,0.048539103237523404,0.8914185639229422,73.46997690531178,1.1406138443853706,1.1036524715833367,1.1406138443853706,0.03696137280203393,3
amp_fp16_trained,rope,456,0.075,0.08384266453784556,0.333800350262697,27.511547344110856,3.360046649724245,3.2478764429688454,3.360046649724245,0.11217020675539979,4
amp_fp16_trained,rope,456,0.1,0.10646703102864417,0.09842381786339753,8.112009237875288,4.685076501965523,4.630478176474571,4.685076501965523,0.05459832549095189,5
amp_fp16_trained,rope,789,0.0,0.00010019130254373863,1.0,83.05427251732101,,,,0.0,0
amp_fp16_trained,rope,789,0.01,0.014413949837196861,1.0010427528675705,83.14087759815243,0.7321036286652088,0.7320713144727051,0.7321036286652088,3.2314192503712924e-05,1
amp_fp16_trained,rope,789,0.025,0.02889389957343659,0.9989572471324296,82.9676674364896,0.7757134368643165,0.7756722902879118,0.7757134368643165,4.1146576404638147e-05,2
amp_fp16_trained,rope,789,0.05,0.0740589399822339,0.9158846020159889,76.06812933025404,1.0746760443784296,1.0666780337691306,1.0746760443784296,0.007998010609298944,3
amp_fp16_trained,rope,789,0.075,0.11141368186015138,0.3409801876955162,28.31986143187067,3.2038857892155646,3.105680703371763,3.2038857892155646,0.0982050858438015,4
amp_fp16_trained,rope,789,0.1,0.13858794456698123,0.07194994786235662,5.975750577367205,4.762916612625122,4.729620087146759,4.762916612625122,0.03329652547836304,5
amp_fp16_trained,rope,1011,0.0,9.255418338390144e-05,1.0,82.93879907621248,,,,0.0,0
amp_fp16_trained,rope,1011,0.01,0.015292634037389502,0.9989557953358857,82.85219399538106,0.7441309504210949,0.744109106156975,0.7441309504210949,2.1844264119885715e-05,1
amp_fp16_trained,rope,1011,0.025,0.031094410544660812,0.9916463626870866,82.2459584295612,0.7880974825471639,0.7880638895556331,0.7880974825471639,3.359299153082862e-05,2
amp_fp16_trained,rope,1011,0.05,0.06151152305870229,0.8927949878176122,74.04734411085451,1.115279623819515,1.0964644205290823,1.115279623819515,0.018815203290432736,3
amp_fp16_trained,rope,1011,0.075,0.09718276104947397,0.29759832927253743,24.682448036951502,3.475713723897934,3.3557050794363024,3.475713723897934,0.12000864446163151,4
amp_fp16_trained,rope,1011,0.1,0.12239400296280072,0.07483466759484858,6.206697459584295,4.785579571127892,4.735428161919117,4.785579571127892,0.05015140920877492,5
amp_fp16_trained,rope,1213,0.0,9.942226052948393e-05,0.9996496145760337,82.36143187066975,,,,0.0,0
amp_fp16_trained,rope,1213,0.01,0.012438604296329033,0.9985984583041346,82.27482678983834,0.7565618655178696,0.7565236564725637,0.7565618655178696,3.820904530593694e-05,1
amp_fp16_trained,rope,1213,0.025,0.026415939807374618,0.9891380518570428,81.49538106235566,0.8100136635825038,0.8099854659754783,0.8100136635825038,2.819760702554852e-05,2
amp_fp16_trained,rope,1213,0.05,0.055497388450290404,0.8969866853538893,73.90300230946882,1.1271438448224216,1.1246371119748801,1.1271438448224216,0.0025067328475414374,3
amp_fp16_trained,rope,1213,0.075,0.09037207711369546,0.3279607568325158,27.02078521939954,3.2124460458755495,3.1664402410387993,3.2124460458755495,0.04600580483675021,4
amp_fp16_trained,rope,1213,0.1,0.12187545140730031,0.07428170988086896,6.1200923787528865,4.585197094082832,4.515412487089634,4.585197094082832,0.06978460699319822,5
amp_fp16_trained,sinusoidal,42,0.0,0.0,1.0,78.72401847575058,,,,0.0,0
amp_fp16_trained,sinusoidal,42,0.005,0.029393781849391794,0.9130913091309131,71.88221709006929,1.2615974861197174,1.261537822149694,1.2615974861197174,5.966397002343804e-05,1
amp_fp16_trained,sinusoidal,42,0.006,0.04380177495905654,0.8129812981298129,64.00115473441109,1.5804645393043757,1.580299868993461,1.5804645393043757,0.00016467031091460527,2
amp_fp16_trained,sinusoidal,42,0.007,0.061691615530907414,0.5441877521085441,42.840646651270205,2.6011533327400684,2.600833947584033,2.6011533327400684,0.00031938515603524564,3
amp_fp16_trained,sinusoidal,42,0.0075,0.07053155740534711,0.35533553355335534,27.973441108545035,3.3608510747551916,3.3604784183204175,3.3608510747551916,0.00037265643477413235,4
amp_fp16_trained,sinusoidal,42,0.008,0.07838012713690472,0.19875320865419874,15.646651270207853,4.006043736636639,4.005938355624676,4.006043736636639,0.00010538101196289062,5
amp_fp16_trained,sinusoidal,42,0.0085,0.08496254379412085,0.11074440777411074,8.71824480369515,4.4409868061542515,4.440917240083218,4.4409868061542515,6.956607103347778e-05,6
amp_fp16_trained,sinusoidal,42,0.009,0.08893409788356826,0.06894022735606893,5.427251732101617,4.723489844799042,4.723382359743118,4.723489844799042,0.00010748505592417246,7
amp_fp16_trained,sinusoidal,42,0.0095,0.0910491492117893,0.048404840484048396,3.810623556581986,4.897456407546997,4.897279596328735,4.897456407546997,0.00017681121826207402,8
amp_fp16_trained,sinusoidal,42,0.01,0.0878473770112527,0.055005500550055,4.330254041570439,5.155893363058567,5.155753064155578,5.155893363058567,0.00014029890298861147,9
amp_fp16_trained,sinusoidal,123,0.0,0.0,1.0,78.66628175519631,,,,0.0,0
amp_fp16_trained,sinusoidal,123,0.005,0.01984321214082105,0.9511926605504586,74.82678983833718,1.1345666871406137,1.1345107515808195,1.1345666871406137,5.593555979421794e-05,1
amp_fp16_trained,sinusoidal,123,0.006,0.030511266283553086,0.9126605504587155,71.79561200923787,1.262570677464828,1.2625292150303722,1.262570677464828,4.146243445579678e-05,2
amp_fp16_trained,sinusoidal,123,0.007,0.045196570387334246,0.8157798165137613,64.1743648960739,1.5617348645348101,1.56164909042418,1.5617348645348101,8.577411063015461e-05,3
amp_fp16_trained,sinusoidal,123,0.0075,0.056377747702662226,0.7188990825688073,56.55311778290993,1.8667680641636253,1.866641330346465,1.8667680641636253,0.00012673381716021836,4
amp_fp16_trained,sinusoidal,123,0.008,0.06567840742668932,0.5893577981651376,46.36258660508083,2.3541217729449273,2.3539294973015785,2.3541217729449273,0.00019227564334878267,5
amp_fp16_trained,sinusoidal,123,0.0085,0.0740066702674077,0.45541284403669724,35.825635103926096,2.927331469208002,2.9271822184324265,2.927331469208002,0.00014925077557537136,6
amp_fp16_trained,sinusoidal,123,0.009,0.08043470312387348,0.3240366972477064,25.490762124711317,3.519407508522272,3.5193225972354414,3.519407508522272,8.491128683063565e-05,7
amp_fp16_trained,sinusoidal,123,0.0095,0.08568713730944086,0.2201834862385321,17.321016166281755,3.9947017043828965,3.994571776688099,3.9947017043828965,0.0001299276947976935,8
amp_fp16_trained,sinusoidal,123,0.01,0.0895809148347027,0.1456880733944954,11.460739030023095,4.340253800153732,4.340164430439472,4.340253800153732,8.936971426010132e-05,9
amp_fp16_trained,sinusoidal,456,0.0,0.0,1.0,77.82909930715935,,,,0.0,0
amp_fp16_trained,sinusoidal,456,0.005,0.020187123304021833,0.9298961424332344,72.3729792147806,1.3541996631771327,1.3541355251334608,1.3541996631771327,6.41380436718908e-05,1
amp_fp16_trained,sinusoidal,456,0.006,0.033201659437363355,0.8635014836795253,67.20554272517322,1.547804230917245,1.5477325255982577,1.547804230917245,7.170531898736954e-05,2
amp_fp16_trained,sinusoidal,456,0.007,0.05209646317000287,0.7040059347181009,54.79214780600462,2.0290566236712038,2.0283289613202213,2.0290566236712038,0.0007276623509824276,3
amp_fp16_trained,sinusoidal,456,0.0075,0.06286810019881468,0.5649109792284867,43.966512702078525,2.5508687000721695,2.5506133783608673,2.5508687000721695,0.00025532171130215886,4
amp_fp16_trained,sinusoidal,456,0.008,0.0713422352579422,0.41246290801186947,32.10161662817552,3.140067730844021,3.1399256557226183,3.140067730844021,0.00014207512140274048,5
amp_fp16_trained,sinusoidal,456,0.0085,0.07862085070650637,0.28486646884273,22.170900692840647,3.717784783244133,3.7175833739340307,3.717784783244133,0.00020140931010237395,6
amp_fp16_trained,sinusoidal,456,0.009,0.08473061436427237,0.18583086053412465,14.463048498845266,4.1816136434674265,4.181237664073706,4.1816136434674265,0.00037597939372080447,7
amp_fp16_trained,sinusoidal,456,0.0095,0.09289115284755975,0.10867952522255193,8.458429561200925,4.5813050895929335,4.577215749025345,4.5813050895929335,0.004089340567588806,8
amp_fp16_trained,sinusoidal,456,0.01,0.09709398109180732,0.07307121661721068,5.687066974595843,4.870938642323017,4.870805242657662,4.870938642323017,0.00013339966535497183,9
amp_fp16_trained,sinusoidal,789,0.0,0.0,1.0,79.3013856812933,,,,0.0,0
amp_fp16_trained,sinusoidal,789,0.005,0.020953330020259325,0.9257371678194395,73.41224018475751,1.2662930836435407,1.2662156590260565,1.2662930836435407,7.742461748416751e-05,1
amp_fp16_trained,sinusoidal,789,0.006,0.03280171205519244,0.8627593738623954,68.41801385681293,1.5133143316488713,1.5132218366954475,1.5133143316488713,9.249495342378289e-05,2
amp_fp16_trained,sinusoidal,789,0.007,0.052676726811016816,0.6953039679650528,55.13856812933025,2.0931638216599824,2.09302965272218,2.0931638216599824,0.0001341689378024924,3
amp_fp16_trained,sinusoidal,789,0.0075,0.06488997644170405,0.5467783036039315,43.36027713625866,2.6208730310201647,2.62037755176425,2.6208730310201647,0.0004954792559148657,4
amp_fp16_trained,sinusoidal,789,0.008,0.07406997538618632,0.40662540953767745,32.2459584295612,3.1983132153749465,3.198106352239847,3.1983132153749465,0.0002068631350993222,5
amp_fp16_trained,sinusoidal,789,0.0085,0.08078643711272779,0.2846741900254824,22.575057736720556,3.68541976287961,3.6852668903768064,3.68541976287961,0.00015287250280371367,6
amp_fp16_trained,sinusoidal,789,0.009,0.0867470875115924,0.1933017837641063,15.329099307159353,4.048153275251389,4.047868147492409,4.048153275251389,0.00028512775898015263,7
amp_fp16_trained,sinusoidal,789,0.0095,0.09163354381210781,0.12995995631598106,10.306004618937644,4.338819481432438,4.333038333058357,4.338819481432438,0.005781148374080836,8
amp_fp16_trained,sinusoidal,789,0.01,0.09399385591012947,0.09428467419002548,7.476905311778291,4.5711864396929744,4.551539815962315,4.5711864396929744,0.01964662373065984,9
amp_fp16_trained,sinusoidal,1011,0.0,0.0,1.0,78.14665127020785,,,,0.0,0
amp_fp16_trained,sinusoidal,1011,0.005,0.019462471985959903,0.9456963428149242,73.90300230946882,1.2650211705360561,1.2649687455035745,1.2650211705360561,5.242503248159558e-05,1
amp_fp16_trained,sinusoidal,1011,0.006,0.02991128378380667,0.8961950498707056,70.03464203233257,1.4220576129853726,1.4219979886896907,1.4220576129853726,5.962429568184824e-05,2
amp_fp16_trained,sinusoidal,1011,0.007,0.04369295697005107,0.7949759881787958,62.12471131639723,1.7112196303904057,1.71097921282053,1.7112196303904057,0.00024041756987580598,3
amp_fp16_trained,sinusoidal,1011,0.0075,0.05456149693692128,0.7155522718876985,55.918013856812934,2.0238076247274877,2.023654453828931,2.0238076247274877,0.0001531708985567093,4
amp_fp16_trained,sinusoidal,1011,0.008,0.06464881135098104,0.5755448836350203,44.97690531177829,2.522202195599675,2.52197812795639,2.522202195599675,0.0002240676432849753,5
amp_fp16_trained,sinusoidal,1011,0.0085,0.07381361764342215,0.3897303287772442,30.456120092378754,3.14109610915184,3.140818181633949,3.14109610915184,0.000277927517891019,6
amp_fp16_trained,sinusoidal,1011,0.009,0.08065473515062213,0.22940524565940154,17.927251732101617,3.7885536789894103,3.788345293700695,3.7885536789894103,0.00020838528871536255,7
amp_fp16_trained,sinusoidal,1011,0.0095,0.0847999444410168,0.138899150350942,10.854503464203233,4.246422384679318,4.246316906809807,4.246422384679318,0.00010547786951065063,8
amp_fp16_trained,sinusoidal,1011,0.01,0.08734557159142926,0.09198374584410786,7.188221709006928,4.523559817671776,4.523471848666668,4.523559817671776,8.796900510787964e-05,9
amp_fp16_trained,sinusoidal,1213,0.0,0.0,1.0,78.55080831408776,,,,0.0,0
amp_fp16_trained,sinusoidal,1213,0.005,0.028341583207164574,0.9162072767364939,71.9688221709007,1.2714873130898923,1.271417375281453,1.2714873130898923,6.993780843922437e-05,1
amp_fp16_trained,sinusoidal,1213,0.006,0.04396565606964534,0.8357221609702316,65.64665127020785,1.5157868742011487,1.515735517255962,1.5157868742011487,5.135694518676459e-05,2
amp_fp16_trained,sinusoidal,1213,0.007,0.0625296959764648,0.5766262403528115,45.29445727482679,2.375287854671478,2.375224832445383,2.375287854671478,6.302222609511077e-05,3
amp_fp16_trained,sinusoidal,1213,0.0075,0.07196934651991983,0.4119808893789048,32.36143187066975,3.107243512570858,3.1071452014148235,3.107243512570858,9.831115603464724e-05,4
amp_fp16_trained,sinusoidal,1213,0.008,0.07996779746430746,0.2546857772877618,20.005773672055426,3.765893889963627,3.765798845887184,3.765893889963627,9.504407644289614e-05,5
amp_fp16_trained,sinusoidal,1213,0.0085,0.08533328873759646,0.16648291069459756,13.077367205542725,4.192642992734909,4.192572467029095,4.192642992734909,7.05257058140063e-05,6
amp_fp16_trained,sinusoidal,1213,0.009,0.08901981043073544,0.11466372657111355,9.006928406466512,4.463836777210235,4.463789059221744,4.463836777210235,4.7717988491235985e-05,7
amp_fp16_trained,sinusoidal,1213,0.0095,0.0918985543406583,0.08783535464902609,6.899538106235566,4.651756440103054,4.651681293547154,4.651756440103054,7.514655590057373e-05,8
amp_fp16_trained,sinusoidal,1213,0.01,0.09370754545603203,0.07423741271591326,5.831408775981524,4.799213643372059,4.798756811022758,4.799213643372059,0.0004568323493003845,9
